-2.81758141986175169452222e-03	-6.18106001745378913492246e-02	 9.98083919788815276952221e-01
 2.25326958561869905572905e-01	-1.41329977233739162434389e-01	 9.63978007674640036128721e-01
 1.51345220578097683361563e-01	 9.30326295923979279534066e-02	 9.84093264909018050623501e-01
-1.20201385965263821131721e-01	 1.37434308252212977752293e-01	 9.83190438179331271939532e-01
-2.77554015269523002285013e-01	-1.54216943032987278267010e-02	 9.60586248055103730791870e-01
-1.57833802487178681550617e-01	-2.09680847503417505661716e-01	 9.64946855004298553737385e-01
 6.36792155509897234155758e-02	-3.00219788047665581132151e-01	 9.51742106020021405576870e-01
 2.82569333280699219734799e-01	-3.65109971630740159920236e-01	 8.87045252794411598351587e-01
 3.79943557558948541430510e-01	 2.53166061394877010826132e-02	 9.24663161655652987569454e-01
 3.13192627610097806822864e-01	 2.41494808497005192249318e-01	 9.18471902389875749506132e-01
 1.98137780878241881454827e-01	 4.28256345370472357725333e-01	 8.81667693883910197349962e-01
 3.91107301391157916037322e-02	 2.89089077719213105588381e-01	 9.56502930435364606687187e-01
-1.83911640563357875466366e-01	 3.62329561024339885655365e-01	 9.13725230949218869547224e-01
-3.51711356092769156234112e-01	 2.02847403994522640369169e-01	 9.13866539866773130995625e-01
-5.11083524586568027636702e-01	 5.00851612939489376774560e-02	 8.58070572572169010250320e-01
-4.33871669944013049757814e-01	-1.58487558385482424361257e-01	 8.86925627015592521473764e-01
-3.12688122336063856199218e-01	-3.45037628762727754949680e-01	 8.84971848641379676969621e-01
-1.05567241478154785760957e-01	-4.47001145666323373983886e-01	 8.88282349987709385352730e-01
 1.07420796088384909450220e-01	-5.19030112119299058548449e-01	 8.47979077148230953042685e-01
 4.43835004864516324829538e-01	-1.96728204191361527586324e-01	 8.74247391836290854705283e-01
 5.77101216897294100327542e-01	-3.85030689757722853396732e-04	 8.16672539765498917141429e-01
 5.23003704499619970214042e-01	 2.22694359652015450024010e-01	 8.22723736900092705859322e-01
 4.20362495162091842626495e-01	 4.32121797967848053634299e-01	 7.97850941205269670319922e-01
 2.44306963704054996844306e-01	 6.04216761349966602345773e-01	 7.58443282513243222098254e-01
-8.40582163623569862676010e-03	 5.15557495654641928517492e-01	 8.56813755046529346159900e-01
-2.14635083305052709601313e-01	 5.68469572702747005799040e-01	 7.94212897103660275810455e-01
-4.12111615660013363982017e-01	 5.97652513258612905211464e-01	 6.87732135088768958830485e-01
-4.00218871942079945647208e-01	 4.09136988917816524224946e-01	 8.20019377112926162176620e-01
-5.68564352036180276073196e-01	 2.57762760502103671633733e-01	 7.81212478709866653403537e-01
-6.95880279171842697216732e-01	 6.47878557278467465119220e-02	 7.15229453259515923768674e-01
-6.28479853404083521617451e-01	-1.54755614476048075633940e-01	 7.62275392265369111655104e-01
-5.15215734165751060302796e-01	-3.67000181600603436748997e-01	 7.74508627436241048336285e-01
-3.20518056500661729923962e-01	-5.39823197920695552198822e-01	 7.78369507652832193222991e-01
-1.01631231984059794415387e-01	-6.37643577742174283429222e-01	 7.63597904953622896861987e-01
 1.18598760211698503463928e-01	-6.99576502184918180837769e-01	 7.04646756656811312780064e-01
 3.17280687717680087711614e-01	-5.66961034718066025916983e-01	 7.60189548936852865779201e-01
 4.89266446525212062024224e-01	-4.05334486354921363915338e-01	 7.72219074146698214455853e-01
 6.35206038895337665728391e-01	-2.24215253232930983307014e-01	 7.39081056697157845469803e-01
 7.41785438837026633862592e-01	-2.23770746371117143502794e-02	 6.70263850479827949513378e-01
 7.00005201302602797497343e-01	 2.01800049125483049738961e-01	 6.85032450561471883965226e-01
 6.11895108297634160443579e-01	 4.13849988254680889454562e-01	 6.74027123833326968771473e-01
 4.66473557258249682533346e-01	 6.03255292222841688065671e-01	 6.46904531429459250801983e-01
 2.83109932741983483239778e-01	 7.48491406641634937635388e-01	 5.99674395123267367502251e-01
 3.60842240664154406681874e-02	 6.89464801817910144521306e-01	 7.23419806079232952100710e-01
-1.70712167415179305596240e-01	 7.37116242747561267734113e-01	 6.53847842065820694656963e-01
-3.67618006617846215799972e-01	 7.56512528080009238884429e-01	 5.40875028142651981255540e-01
-5.75987527461390258487484e-01	 6.37234435861473436091273e-01	 5.12026016879244316726272e-01
-5.95014972477136527828634e-01	 4.55073960835531865498638e-01	 6.62468771111132004314470e-01
-7.39156827521107562262159e-01	 2.81060598561025831720883e-01	 6.12088330443776640343856e-01
-8.37888243874362781404841e-01	 8.02889836896685110678717e-02	 5.39904593308129454598543e-01
-7.85786646102064723073966e-01	-1.43546409244633799140445e-01	 6.01609321071939873171175e-01
-6.86833058114726058285271e-01	-3.59671597737895476498693e-01	 6.31582688221774324333069e-01
-5.20224903135880767379717e-01	-5.56442071995236209325242e-01	 6.47872109810965435272578e-01
-3.13491722454535215458549e-01	-7.03977459624499535273401e-01	 6.37290103715038802612014e-01
-9.01477061659663597703585e-02	-7.92942769569621397351966e-01	 6.02590371031825222658540e-01
 1.31202292521478747211461e-01	-8.40436152018218862735921e-01	 5.25788011291544732372927e-01
 3.32384009790815559970412e-01	-7.31227023039623724720570e-01	 5.95674332846387377671249e-01
 5.15448414442010838243391e-01	-5.87274446263596927586548e-01	 6.24036582914016868528506e-01
 6.70915095443281095377586e-01	-4.24671773137445696111314e-01	 6.07887176873004198007777e-01
 7.91891597587713769179629e-01	-2.44917026573392981880772e-01	 5.59395519971715882157071e-01
 8.70894405242753633089592e-01	-4.53558325423245173313447e-02	 4.89372846990168752778771e-01
 8.42168236946220782890293e-01	 1.77193478830224543374428e-01	 5.09269213421484012727092e-01
 7.68246722276141214003076e-01	 3.88475388863533999117550e-01	 5.08806295125454943750754e-01
 6.43913148886903541345816e-01	 5.83054390555550638985949e-01	 4.95402295457386843136049e-01
 4.77850261547493271319098e-01	 7.49052543368691980951724e-01	 4.58889327411181324745115e-01
 2.70621377049775513334851e-01	 8.71123586413988459931090e-01	 4.09765503034252409619853e-01
 7.43397388465491804065977e-02	 8.29627285268482062008388e-01	 5.53346338892990008417883e-01
-1.28843891753979311598499e-01	 8.70666153972233902713640e-01	 4.74699589092814566715361e-01
-3.19617994700699570298497e-01	 8.77141664014516986291881e-01	 3.58422709539096828734728e-01
-5.25826977801164163750514e-01	 7.80595997631932991822623e-01	 3.37899212632260304012277e-01
-6.99228130628405386559621e-01	 6.52249413606771799578610e-01	 2.92661449096952686055317e-01
-7.39014429874618739013670e-01	 4.83481617736898905413057e-01	 4.69151572253150683788903e-01
-8.59514663936284395440168e-01	 3.01468880348353895914926e-01	 4.12736061739226112177192e-01
-9.35491490112960510927564e-01	 9.78872868982362948075959e-02	 3.39519883055374283031824e-01
-9.03283847224271574383181e-01	-1.26541076928811446755674e-01	 4.09958104192874039917172e-01
-8.23427375960351759509592e-01	-3.43164400395568114365830e-01	 4.51891082917332709278924e-01
-6.86546317140010908808279e-01	-5.42126861942162530105804e-01	 4.84512765551364077420970e-01
-5.06423546942044278118544e-01	-7.12551474371152071540791e-01	 4.85598174908160373774990e-01
-2.95931281545222080175961e-01	-8.35187371488958607557151e-01	 4.63558767696574725025727e-01
-7.48073468357182552734841e-02	-9.09912507703445450069069e-01	 4.07998883802674239262842e-01
 1.40955428851895298025809e-01	-9.37879277659574128733766e-01	 3.17039473274123628776522e-01
 3.45861320397850668939554e-01	-8.47735476003047550008773e-01	 4.02149859851450741654588e-01
 5.40269430165979280822341e-01	-7.14858460165587294987688e-01	 4.43944055887466215715165e-01
 7.07875536813194261576143e-01	-5.59284443748771509241635e-01	 4.31408316287550719358990e-01
 8.39094492395339064394477e-01	-3.81706123664100727133075e-01	 3.87583369082233064606413e-01
 9.28582632113024497577669e-01	-1.79962585039016215171515e-01	 3.24573201796023613763253e-01
 9.90558865945612487813321e-01	-5.69322435187743641771263e-02	 1.24707067740609731099077e-01
 9.48361665317670521346827e-01	 7.56815387106590520271965e-02	 3.08029960319255391443249e-01
 8.97396175617419911141326e-01	 3.07199365273623348215892e-01	 3.16715414785438298395093e-01
 7.94903379296369005935219e-01	 5.18924834921383748564949e-01	 3.14397253940023269080939e-01
 6.46092721911947664992226e-01	 7.04050590585035052093588e-01	 2.94748978945261141948464e-01
 4.56433461520119265752982e-01	 8.52601303591141723714486e-01	 2.54439604463314206217461e-01
 2.43322148611701372100669e-01	 9.49129836617702005163721e-01	 1.99867168982400922327969e-01
 5.12619213181466082396298e-02	 9.39609517034527774725916e-01	 3.38387604561564414584751e-01
-1.60442734888256832714859e-01	 9.59858209820950825097441e-01	 2.30065959804782782516241e-01
-4.17808543891274142279002e-01	 8.95849510199023590928391e-01	 1.51293343302415866924449e-01
-6.11416286864902569497815e-01	 7.84379150937368874174638e-01	 1.04496276159045678455506e-01
-7.70522157607134716705843e-01	 6.35096765103398741558749e-01	 5.42927581878515017055342e-02
-8.35790848801239771859173e-01	 4.91670364189910280572349e-01	 2.44364297796270030227461e-01
-9.33136964701317350723286e-01	 3.07871634716072262172304e-01	 1.85662224604968728591814e-01
-9.87818739911570320444412e-01	 1.04596385033134231523633e-01	 1.15211689153131693896803e-01
-9.76120713965598074679519e-01	-1.04250988831678173540674e-01	 1.90578286000552682422082e-01
-9.18369559531920787165404e-01	-3.14637571017150674546059e-01	 2.40001147975532430622891e-01
-8.11201909098719919910536e-01	-5.12702154639685381276593e-01	 2.81225822609547482233694e-01
-6.59867867714370892606723e-01	-6.87099848852209316163453e-01	 3.04085834700271395725224e-01
-4.70503975602959145785320e-01	-8.33068681199668592540775e-01	 2.90899606988484715763832e-01
-2.62052936772522060415724e-01	-9.29479497428768453026748e-01	 2.59607631221543178057232e-01
