-2.66652435868560688803086e-02	-6.85771843860265711834145e-02	 9.97289393589512962456922e-01
 6.66144473563252542680502e-02	 7.62570134398320026436480e-02	 9.94860484341723472212493e-01
-6.99795817789186538719626e-04	 2.27552156156646645523978e-01	 9.73765642500429406958062e-01
-9.82326929710659740857537e-02	 8.37903675273755504937512e-02	 9.91629725422387586775130e-01
-1.89182752848145063762075e-01	-6.41342074120201804943164e-02	 9.79845237506632882329427e-01
-1.09072957030848100012932e-01	-2.15978456772772303695618e-01	 9.70286759805882637053287e-01
 4.76074949855563103739975e-02	-2.23861964025847515191714e-01	 9.73457419450738159483194e-01
 1.37227526872098853916171e-01	-7.19801425593117605306048e-02	 9.87920778678993194432678e-01
 2.39496563607616286262214e-01	 5.55086037428415141059546e-02	 9.69309130737280755241159e-01
 1.65839548817903359445580e-01	 2.04470850769352341380625e-01	 9.64722195885184152785996e-01
 9.84959210742803181748428e-02	 3.58405401421116820426249e-01	 9.28355600922349921688692e-01
-6.26441775991967986225717e-02	 3.75438369671351135359316e-01	 9.24727926252602250301038e-01
-1.63057842252038204255982e-01	 2.32830188538465210346118e-01	 9.58750355090026595838992e-01
-2.60133304142239840661688e-01	 8.42811144509620080444989e-02	 9.61887393525325817833505e-01
-3.49543735634187668903650e-01	-5.75060440633977862368020e-02	 9.35153587265255437088740e-01
-2.68026388622501110514662e-01	-2.08672079102219965029974e-01	 9.40541236950904080416080e-01
-1.63060025649264500602342e-01	-3.55330058915199975544397e-01	 9.20408592564509686617669e-01
 4.41402978839207024708280e-03	-3.67040809222427544256107e-01	 9.30194367165471769354212e-01
 2.02356537635259070562199e-01	-2.20960317323584148896387e-01	 9.54058892230731814265710e-01
 3.06997686873861808098951e-01	-9.54672846568567073921585e-02	 9.46909931204834909301837e-01
 4.06119479416700235319126e-01	 3.05801139098698972207391e-02	 9.13308176395879911524389e-01
 3.36247094614446850879830e-01	 1.78677310117024285007759e-01	 9.24668757022041987170269e-01
 4.26695421286155507356597e-01	 2.93833059726411549572589e-01	 8.55332187202869964615104e-01
 2.59513187215778706740110e-01	 3.25269186658044218152241e-01	 9.09314501078654746635266e-01
 1.91013672944483958726636e-01	 4.80144932662477652574040e-01	 8.56139369721310439231843e-01
 3.53326508849727688454934e-02	 5.06108570644026589668840e-01	 8.61745738894078239233920e-01
-1.19773978302527867034755e-01	 5.16723128161199696251060e-01	 8.47733096525604579163371e-01
-2.20581915403360251382026e-01	 3.76398166290797808741786e-01	 8.99815558328433073853603e-01
-3.22098568894328474154776e-01	 2.28074642313951775340897e-01	 9.18822327465755650521828e-01
-4.19934623729641909317678e-01	 9.20065041906867192578190e-02	 9.02878571558575204747399e-01
-5.01335363981864068350092e-01	-4.59638387473671611305193e-02	 8.64031352642239403039071e-01
-4.23306612251088676401878e-01	-1.98073891305853233557599e-01	 8.84069140739265679762582e-01
-3.30601657900126633116145e-01	-3.43643412337310771853538e-01	 8.78983361020478248804011e-01
-2.37844288727490194013114e-01	-4.79429953448298362683744e-01	 8.44734877968393638170141e-01
-8.00621819331955586473981e-02	-4.97991024501795942480697e-01	 8.63478422741267737094972e-01
 7.84189539514763694905142e-02	-5.00383655793430359715046e-01	 8.62245130270944515338272e-01
 1.76339187177451200971845e-01	-3.65771808212195070897366e-01	 9.13846527258695195961025e-01
 3.41743258047348785755304e-01	-2.64755015258541337441756e-01	 9.01729631028410194559797e-01
 4.53807887891284456038932e-01	-1.27400211772969812473733e-01	 8.81945342369839679896870e-01
 5.56249747505297653660250e-01	-6.60541967392206785109066e-03	 8.30988921003898872719162e-01
 5.00207912901969198316010e-01	 1.47619627374474621239742e-01	 8.53229447150107067621150e-01
 5.80211308415438553609533e-01	 2.65134605346745988452284e-01	 7.70102901328432953853564e-01
 5.04745724460231248720277e-01	 4.06728484004536816609487e-01	 7.61448418435869855969145e-01
 3.45013058095238633882218e-01	 4.36549587113495951573583e-01	 8.30897374971667379561779e-01
 2.67528519642476148021615e-01	 5.91937849633383805780795e-01	 7.60288151525006172803955e-01
 1.14316783953830769515747e-01	 6.24259358363144833958813e-01	 7.72807819837822207453826e-01
-4.31252676090565431610280e-02	 6.40782522198863446760697e-01	 7.66510254685552339104504e-01
-2.70985823050727825389572e-01	 5.12887127758684169265280e-01	 8.14563366402495936391404e-01
-3.74980276214747387797388e-01	 3.64563695589503411476073e-01	 8.52339782192545469818867e-01
-4.79962613000162074960997e-01	 2.36761439832698789009768e-01	 8.44736592512958406331336e-01
-5.68254392685615283831169e-01	 1.04866782835465979784040e-01	 8.16143310363591667488947e-01
-6.39169168970476153646132e-01	-3.21297710442845080303087e-02	 7.68394723596038553559140e-01
-5.67028146284277334565616e-01	-1.85469664005661588612739e-01	 8.02546001831074495846963e-01
-4.85731044004087897381083e-01	-3.32829090011722061870358e-01	 8.08263663498902884541053e-01
-3.97120197383748929631508e-01	-4.69132900853539092089761e-01	 7.88802808163507673810955e-01
-2.89449241012632030312091e-01	-5.96080590594966430728618e-01	 7.48937291362345769485387e-01
-1.33050702685245936240932e-01	-6.21331361503627777054248e-01	 7.72168925641928849401552e-01
 2.61365525680113432172025e-02	-6.28313493554309432376215e-01	 7.77521082953664066650390e-01
 2.35788033981834649344123e-01	-4.92775302196630349271800e-01	 8.37601638355609301456184e-01
 3.57270639639355513939023e-01	-4.06118626433198626202170e-01	 8.41085816855627332877532e-01
 4.88529668355772550558669e-01	-2.74535047768946938173684e-01	 8.28232618702439693514350e-01
 5.98940082410541974056173e-01	-1.57741974436101911605235e-01	 7.85103972211995349006486e-01
 6.91751412753841332659022e-01	-3.98049156666900535994635e-02	 7.21037829549762254721657e-01
 6.43080178425634030325853e-01	 1.13291710983663515555087e-01	 7.57372347223245756531185e-01
 7.05888536405727462508253e-01	 2.42697000239071619676068e-01	 6.65446872594601446238016e-01
 6.36524837799114950875889e-01	 3.93910617863159895346570e-01	 6.63076583811760267295199e-01
 5.44385783938984402219319e-01	 5.35042054171244618743231e-01	 6.46044981803397533326461e-01
 4.14174865928875590714853e-01	 5.42259500218428613926847e-01	 7.31036124179686330748495e-01
 3.95492174188168899018336e-01	 6.61898251385285907311129e-01	 6.36770480604287758552573e-01
 2.35276403823442170626379e-01	 7.12658963019876079414416e-01	 6.60879880334802938257610e-01
 7.58666247940542048944224e-02	 7.41866401585769663640235e-01	 6.66242071202757135672812e-01
-8.20733920682507750443690e-02	 7.52510610572700633369436e-01	 6.53446049257253136488544e-01
-2.02709196481339032347435e-01	 6.40686817797402996532696e-01	 7.40560181999091460269824e-01
-4.16928978558318286129492e-01	 4.94073971444975557076873e-01	 7.62929313618835092114523e-01
-5.27601455055485057954456e-01	 3.76361890001745580391912e-01	 7.61569716032385990445164e-01
-6.21364947891270835711452e-01	 2.52808014834805194759326e-01	 7.41615607418939948303205e-01
-6.98416149182182532939578e-01	 1.21641853178167544391464e-01	 7.05278769081355894066121e-01
-7.58254374453186996696274e-01	-1.50820405234738906530279e-02	 6.51784347523208351660173e-01
-6.94505781066602323470249e-01	-1.71727765121761494215846e-01	 6.98692560967521747450348e-01
-6.23989802246196711976722e-01	-3.20452226184167965339356e-01	 7.12704074231628736946220e-01
-5.44424444206073609997532e-01	-4.58448950784428821414451e-01	 7.02443295985920812540826e-01
-4.48219032005489570469337e-01	-5.83684454214510761715928e-01	 6.77061413208854268042103e-01
-3.37957460338142945399653e-01	-6.97386515662766659495730e-01	 6.32010128695370099194406e-01
-1.88187611993136633126156e-01	-7.28978706429942890920870e-01	 6.58160670553967319662547e-01
-3.38851164299447185634939e-02	-7.40363544273311524612780e-01	 6.71352084375694491136244e-01
 1.25084321562259626059443e-01	-7.35796201055812892910524e-01	 6.65550796717382819878139e-01
 1.87722396610935760019601e-01	-6.21890267269846974684810e-01	 7.60271528656496053955038e-01
