  0.00000000000000000000e+00	  3.35848050297097699968e+00	  6.92379916655522720248e+00	  1.07267854224687511078e+01	  1.48080882062233172292e+01
  0.00000000000000000000e+00	  4.02809292151914632996e+00	  8.32454130532525482522e+00	  1.28853177002227994308e+01	  1.77079406477941461162e+01
  0.00000000000000000000e+00	 -1.91075325566023934698e+00	 -3.74860687640538969845e+00	 -5.52280531572313293509e+00	 -7.24175088345140238744e+00
  0.00000000000000000000e+00	 -3.65331951411727118284e+00	 -7.07447024743753161147e+00	 -1.02799967441781490152e+01	 -1.32835846339696814766e+01
  0.00000000000000000000e+00	 -7.42668757177578697792e+00	 -1.42599441015516106290e+01	 -2.05451818957205745164e+01	 -2.63226633891457169057e+01
  0.00000000000000000000e+00	 -5.37962412967090131133e-01	 -1.17889901874652025526e+00	 -1.91839401247180774135e+00	 -2.75255566052736355687e+00
  0.00000000000000000000e+00	  7.42471959269636272438e+00	  1.57143535702394103737e+01	  2.47366700157462702236e+01	  3.43586461206322866246e+01
  0.00000000000000000000e+00	 -1.06867793844837422057e+00	 -2.01495422578818761394e+00	 -2.86425199128346719135e+00	 -3.63429849618566436220e+00
  0.00000000000000000000e+00	 -1.20765856843262895381e+01	 -2.26102932301464107923e+01	 -3.17391550368874604260e+01	 -3.95891724049340680835e+01
  0.00000000000000000000e+00	 -1.62697611069242782378e+01	 -2.97894312275057160377e+01	 -4.07944124112014776529e+01	 -4.95454569921354135431e+01
  0.00000000000000000000e+00	  4.90042648571915151479e-01	  1.04670244963541847483e+00	  1.70475899312584999734e+00	  2.52543475367124869990e+00
  0.00000000000000000000e+00	  7.32864768419501899643e+00	  1.51049333923310911132e+01	  2.33186675547828627941e+01	  3.20276678882702015017e+01
  0.00000000000000000000e+00	 -1.17312588971513633851e+01	 -2.23714571892474225479e+01	 -3.19708066423341321638e+01	 -4.05787732410881147871e+01
  0.00000000000000000000e+00	  1.00725534786761272699e-01	  2.48152654460298549566e-01	  4.48651428684570419136e-01	  7.08927424717600729309e-01
  0.00000000000000000000e+00	 -6.30772750070195797889e+00	 -1.22120166297629708652e+01	 -1.77436359365231908214e+01	 -2.29306593785145480524e+01
  0.00000000000000000000e+00	 -3.99783182565643357975e+00	 -7.66866757035370483209e+00	 -1.10257839740241507798e+01	 -1.40776222394094503443e+01
  0.00000000000000000000e+00	 -1.42938958202287977883e+01	 -2.63544526835140260346e+01	 -3.63326043840453678513e+01	 -4.44122147834491372009e+01
  0.00000000000000000000e+00	  2.28375666970225665864e+00	  4.82650860199710507459e+00	  7.66764810108391259291e+00	  1.08537385846247076415e+01
  0.00000000000000000000e+00	  9.51015962786115665040e+00	  1.93580969986576576503e+01	  2.94669997847759645992e+01	  3.97683002447880227237e+01
  0.00000000000000000000e+00	 -6.61425177455072343946e-01	 -1.15523312876372585833e+00	 -1.50355979299621367318e+00	 -1.72741826780418250564e+00
  0.00000000000000000000e+00	 -7.63107851362664746375e+00	 -1.42442586075088826192e+01	 -1.98829445383535130532e+01	 -2.45865324033819376837e+01
  0.00000000000000000000e+00	 -9.33539513941806831099e+00	 -1.78614095335629912142e+01	 -2.56503060942467584482e+01	 -3.27657665160349225175e+01
  0.00000000000000000000e+00	  3.43872974957022847775e+00	  7.15588240254569996068e+00	  1.11598888960456150699e+01	  1.54590469944451882611e+01
  0.00000000000000000000e+00	 -3.89818907302853290275e-01	 -7.74430969686349612857e-01	 -1.15604441699190374493e+00	 -1.53583293093490169667e+00
  0.00000000000000000000e+00	 -9.78459467204180555200e+00	 -1.88290152747130150601e+01	 -2.71376568068575210191e+01	 -3.47133450868440789350e+01
  0.00000000000000000000e+00	  9.56245863985807886820e+00	  2.07012804141715633932e+01	  3.34771849891943844568e+01	  4.79508578962906284460e+01
  0.00000000000000000000e+00	 -4.50340889928460796909e+00	 -8.91645742094495119545e+00	 -1.31992188483771997198e+01	 -1.73144098615235861871e+01
  0.00000000000000000000e+00	 -9.36289127458553593897e+00	 -1.79826001818519500830e+01	 -2.59068775760311922340e+01	 -3.31774376655731444430e+01
