  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  1.00000000000000000000e+00
  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  5.90375595441942957464e-01	  8.07128649167263345632e-01
  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  5.24034967176993493609e-01	  2.71901998648844234197e-01	  8.07128649167263345632e-01
  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  4.67056429946447082546e-01	  2.37636146387438740302e-01	  2.71901998648844234197e-01	  8.07128649167263345632e-01
  0.00000000000000000000e+00	  0.00000000000000000000e+00	  0.00000000000000000000e+00	  4.16111542181631322013e-01	  2.12115282847664898824e-01	  2.37636146387438740302e-01	  2.71901998648844234197e-01	  8.07128649167263345632e-01
  0.00000000000000000000e+00	  0.00000000000000000000e+00	  3.76107141691680357809e-01	  1.78023126321525476667e-01	  2.12115282847664898824e-01	  2.37636146387438740302e-01	  2.71901998648844234197e-01	  8.07128649167263345632e-01
  3.04277069334355720898e-01	  2.21070231168245284747e-01	  1.06542482046870763295e-16	  1.78023126321525476667e-01	  2.12115282847664898824e-01	  2.37636146387438740302e-01	  2.71901998648844234197e-01	  8.07128649167263345632e-01
 -1.16223498488515514238e-01	  3.57699147931017258362e-01	  1.06542482046870763295e-16	  1.78023126321525476667e-01	  2.12115282847664898824e-01	  2.37636146387438740302e-01	  2.71901998648844234197e-01	  8.07128649167263345632e-01
 -3.76107141691680357809e-01	  4.60598407209176414575e-17	  1.06542482046870763295e-16	  1.78023126321525476667e-01	  2.12115282847664898824e-01	  2.37636146387438740302e-01	  2.71901998648844234197e-01	  8.07128649167263345632e-01
 -1.16223498488515597504e-01	 -3.57699147931017202851e-01	  1.06542482046870763295e-16	  1.78023126321525476667e-01	  2.12115282847664898824e-01	  2.37636146387438740302e-01	  2.71901998648844234197e-01	  8.07128649167263345632e-01
